nombre_indicador,SpatialDimType,SpatialDim,SpatialDim_es,TimeDim,Numeric_value,Porcentaje_embarazo_juvenil
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2010,64.922,6.4921999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2011,65.402,6.5402000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2012,65.42,6.542
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2013,62.924,6.2924
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2014,59.981,5.9981
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2015,57.871,5.787100000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2016,53.316,5.3316
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2017,48.21,4.821
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2018,42.587,4.2587
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2019,38.377,3.8377000000000003
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2020,35.927,3.5927
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2021,36.226,3.6226
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2022,35.196,3.5195999999999996
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2023,34.411,3.4411
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,URY,Uruguay,2024,33.622,3.3622
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,1995,54.134,5.4134
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,1996,51.6,5.16
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,1997,50.195,5.0195
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,1998,49.367,4.9367
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,1999,48.021,4.8021
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2000,46.734,4.6734
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2001,44.099,4.4098999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2002,41.761,4.1761
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2003,40.338,4.0338
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2004,39.658,3.9658
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2005,38.963,3.8963
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2006,39.756,3.9756
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2007,40.38,4.038
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2008,39.629,3.9629
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2009,37.647,3.7647
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2010,34.436,3.4436
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2011,31.381,3.1381
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2012,29.137,2.9137
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2013,26.447,2.6447
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2014,24.036,2.4036
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2015,21.899,2.1899
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2016,19.867,1.9867000000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2017,18.423,1.8422999999999998
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2018,17.06,1.706
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2019,16.414,1.6414000000000002
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2020,15.83,1.583
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2021,15.966,1.5966
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2022,15.119,1.5119
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2023,14.402,1.4402
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,USA,Estados Unidos de América,2024,13.798,1.3798
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,1995,85.716,8.5716
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,1996,80.984,8.0984
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,1997,79.842,7.9841999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,1998,77.334,7.7334000000000005
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,1999,77.19,7.718999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2000,77.067,7.7067
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2001,74.377,7.4376999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2002,73.74,7.374
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2003,71.255,7.1255
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2004,67.632,6.7632
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2005,64.859,6.485899999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2006,63.434,6.3434
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2007,63.173,6.3173
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2008,64.592,6.4592
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2009,67.32,6.731999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2010,65.682,6.5682
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2011,64.403,6.440300000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2012,64.478,6.447799999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2013,63.243,6.3243
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2014,61.615,6.1615
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2015,57.221,5.722099999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2016,53.897,5.3896999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2017,52.185,5.218500000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2018,50.273,5.0273
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2019,49.592,4.9592
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2020,48.417,4.8417
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2021,47.871,4.787100000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2022,46.51,4.651
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2023,45.213,4.5213
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VCT,San Vicente y las Granadinas,2024,44.192,4.4192
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),1995,93.933,9.3933
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),1996,94.381,9.4381
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),1997,95.026,9.5026
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),1998,95.905,9.5905
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),1999,98.541,9.854099999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2000,96.234,9.6234
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2001,93.875,9.3875
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2002,92.935,9.2935
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2003,90.151,9.0151
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2004,90.442,9.0442
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2005,94.324,9.4324
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2006,96.178,9.617799999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2007,95.735,9.5735
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2008,96.428,9.6428
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2009,97.064,9.706399999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2010,96.868,9.6868
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2011,95.743,9.5743
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2012,96.062,9.6062
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2013,95.08,9.508
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2014,92.555,9.255500000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2015,90.609,9.0609
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2016,89.135,8.9135
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2017,88.435,8.8435
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2018,86.243,8.6243
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2019,85.343,8.5343
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2020,84.075,8.4075
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2021,82.715,8.2715
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2022,82.006,8.2006
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2023,81.965,8.1965
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VEN,Venezuela (República Bolivariana de),2024,81.678,8.1678
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,1995,43.529,4.3529
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,1996,45.218,4.521800000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,1997,51.519,5.1518999999999995
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,1998,34.915,3.4915
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,1999,43.64,4.364
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2000,45.401,4.540100000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2001,33.944,3.3944
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2002,26.637,2.6637
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2003,28.268,2.8268
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2004,33.766,3.3766
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2005,28.028,2.8028
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2006,24.168,2.4168
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2007,25.507,2.5507
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2008,24.046,2.4046
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2009,21.697,2.1696999999999997
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2010,20.043,2.0042999999999997
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2011,21.262,2.1262
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2012,17.238,1.7238
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2013,16.32,1.6320000000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2014,18.942,1.8942
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2015,17.99,1.799
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2016,14.015,1.4015
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2017,11.682,1.1682000000000001
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2018,12.915,1.2914999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2019,13.661,1.3660999999999999
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2020,14.116,1.4116
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2021,14.482,1.4482
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2022,14.098,1.4098000000000002
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2023,13.676,1.3676
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VGB,Islas Vírgenes Británicas,2024,13.433,1.3433
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VIR,Islas Vírgenes (EE. UU.),1995,73.498,7.3498
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VIR,Islas Vírgenes (EE. UU.),1996,69.303,6.9303
Tasa de fecundidad en adolescentes (nacimientos por 1 000 mujeres de 15 a 19 años),COUNTRY,VIR,Islas Vírgenes (EE. UU.),1997,77.372,7.7372
